,open,high,low,close,volume
2022-05-19 13:15:00,1086.54,1097.22,1084.19,1094.84,853.0
2022-05-19 13:30:00,1094.84,1100.01,1070.72,1075.8,866.0
2022-05-19 13:45:00,1075.8,1080.11,1069.03,1073.32,1469.0
2022-05-19 14:00:00,1073.32,1073.62,1066.65,1066.94,3173.0
2022-05-19 14:15:00,1066.94,1077.07,1064.76,1074.87,759.0
2022-05-19 14:30:00,1074.87,1074.92,1064.18,1064.22,1015.0
2022-05-19 14:45:00,1064.22,1069.22,1061.04,1066.03,1640.0
2022-05-19 15:00:00,1066.03,1081.44,1059.61,1074.96,1780.0
2022-05-19 15:15:00,1074.96,1078.24,1072.08,1075.36,1469.0
2022-05-19 15:30:00,1075.36,1077.76,1072.09,1074.49,2358.0
2022-05-19 15:45:00,1074.49,1079.13,1056.27,1060.85,1157.0
2022-05-19 16:00:00,1060.85,1068.96,1060.3,1068.4,1196.0
2022-05-19 16:15:00,1068.4,1077.9,1064.12,1073.6,1257.0
2022-05-19 16:30:00,1073.6,1074.09,1067.02,1067.51,1046.0
2022-05-19 16:45:00,1067.51,1071.78,1054.13,1058.36,2337.0
2022-05-19 17:00:00,1058.36,1060.04,1057.76,1059.45,2064.0
2022-05-19 17:15:00,1059.45,1072.37,1057.34,1070.24,866.0
2022-05-19 17:30:00,1070.24,1070.9,1057.16,1057.81,1546.0
2022-05-19 17:45:00,1057.81,1074.39,1054.76,1071.3,1403.0
2022-05-19 18:00:00,1071.3,1075.06,1056.44,1060.16,2149.0
2022-05-19 18:15:00,1060.16,1062.75,1048.52,1051.09,792.0
2022-05-19 18:30:00,1051.09,1052.59,1029.22,1030.69,835.0
2022-05-19 18:45:00,1030.69,1031.2,1027.36,1027.88,3116.0
2022-05-19 19:00:00,1027.88,1028.87,1021.97,1022.96,1487.0
2022-05-19 19:15:00,1022.96,1024.93,1022.82,1024.79,1658.0
2022-05-19 19:30:00,1024.79,1036.85,1018.42,1030.44,1295.0
2022-05-19 19:45:00,1030.44,1036.63,1028.21,1034.39,911.0
2022-05-19 20:00:00,1034.39,1035.5,1021.21,1022.31,1755.0
2022-05-19 20:15:00,1022.31,1022.92,1019.91,1020.51,934.0
2022-05-19 20:30:00,1020.51,1020.87,1020.49,1020.85,493.0
2022-05-19 20:45:00,1020.85,1031.97,1019.62,1030.72,668.0
2022-05-19 21:00:00,1030.72,1034.65,1023.3,1027.21,511.0
2022-05-19 21:15:00,1027.21,1033.58,1018.66,1025.02,527.0
2022-05-19 21:30:00,1025.02,1027.9,1022.01,1024.89,469.0
2022-05-19 21:45:00,1024.89,1029.45,1022.88,1027.43,573.0
2022-05-19 22:00:00,1027.43,1028.23,1026.77,1027.56,729.0
2022-05-19 22:15:00,1027.56,1031.47,1023.03,1026.94,521.0
2022-05-19 22:30:00,1026.94,1032.86,1025.6,1031.52,872.0
2022-05-19 22:45:00,1031.52,1039.91,1025.94,1034.33,923.0
2022-05-19 23:00:00,1034.33,1040.58,1031.76,1038.01,1056.0
2022-05-19 23:15:00,1038.01,1045.3,1034.34,1041.62,770.0
2022-05-19 23:30:00,1041.62,1041.78,1038.89,1039.04,683.0
2022-05-19 23:45:00,1039.04,1051.6,1034.99,1047.51,1425.0
2022-05-20 00:00:00,1047.51,1050.19,1040.04,1042.71,1414.0
2022-05-20 00:15:00,1042.71,1043.32,1041.0,1041.61,450.0
2022-05-20 00:30:00,1041.61,1044.03,1039.48,1041.9,1020.0
2022-05-20 00:45:00,1041.9,1046.46,1040.02,1044.58,464.0
2022-05-20 01:00:00,1044.58,1049.44,1041.16,1046.01,1046.0
2022-05-20 01:15:00,1046.01,1057.15,1039.02,1050.13,634.0
2022-05-20 01:30:00,1050.13,1052.79,1045.77,1048.42,536.0
2022-05-20 01:45:00,1048.42,1050.65,1046.03,1048.25,1193.0
2022-05-20 02:00:00,1048.25,1050.45,1042.48,1044.67,466.0
2022-05-20 02:15:00,1044.67,1045.07,1043.72,1044.12,1577.0
2022-05-20 02:30:00,1044.12,1049.72,1043.49,1049.09,762.0
2022-05-20 02:45:00,1049.09,1065.74,1046.12,1062.73,887.0
2022-05-20 03:00:00,1062.73,1065.22,1056.99,1059.48,1375.0
2022-05-20 03:15:00,1059.48,1066.21,1057.16,1063.88,486.0
2022-05-20 03:30:00,1063.88,1077.7,1059.58,1073.37,775.0
2022-05-20 03:45:00,1073.37,1076.36,1066.92,1069.9,438.0
2022-05-20 04:00:00,1069.9,1071.24,1066.97,1068.3,1575.0
2022-05-20 04:15:00,1068.3,1072.63,1062.04,1066.36,735.0
2022-05-20 04:30:00,1066.36,1067.04,1063.7,1064.38,660.0
2022-05-20 04:45:00,1064.38,1068.08,1061.06,1064.75,628.0
2022-05-20 05:00:00,1064.75,1071.63,1062.73,1069.59,931.0
2022-05-20 05:15:00,1069.59,1072.21,1066.43,1069.05,1047.0
2022-05-20 05:30:00,1069.05,1082.76,1065.67,1079.35,479.0
2022-05-20 05:45:00,1079.35,1079.4,1073.72,1073.78,979.0
2022-05-20 06:00:00,1073.78,1081.81,1070.91,1078.94,893.0
2022-05-20 06:15:00,1078.94,1081.51,1077.41,1079.99,586.0
2022-05-20 06:30:00,1079.99,1082.73,1076.51,1079.26,454.0
2022-05-20 06:45:00,1079.26,1083.49,1072.89,1077.12,1416.0
2022-05-20 07:00:00,1077.12,1077.88,1071.05,1071.81,595.0
2022-05-20 07:15:00,1071.81,1082.87,1070.2,1081.25,1204.0
2022-05-20 07:30:00,1081.25,1081.68,1079.69,1080.12,1585.0
2022-05-20 07:45:00,1080.12,1085.26,1080.01,1085.15,1090.0
2022-05-20 08:00:00,1085.15,1085.91,1080.7,1081.47,492.0
2022-05-20 08:15:00,1081.47,1086.38,1073.9,1078.8,973.0
2022-05-20 08:30:00,1078.8,1083.79,1075.23,1080.22,411.0
2022-05-20 08:45:00,1080.22,1080.55,1076.25,1076.58,712.0
2022-05-20 09:00:00,1076.58,1079.62,1072.49,1075.52,1510.0
2022-05-20 09:15:00,1075.52,1080.43,1073.34,1078.23,500.0
2022-05-20 09:30:00,1078.23,1079.77,1075.53,1077.06,457.0
2022-05-20 09:45:00,1077.06,1078.49,1072.62,1074.04,1219.0
2022-05-20 10:00:00,1074.04,1084.3,1073.44,1083.69,477.0
2022-05-20 10:15:00,1083.69,1084.17,1080.71,1081.19,918.0
2022-05-20 10:30:00,1081.19,1084.34,1074.87,1078.02,519.0
2022-05-20 10:45:00,1078.02,1081.22,1074.52,1077.71,1319.0
2022-05-20 11:00:00,1077.71,1080.96,1075.95,1079.2,480.0
2022-05-20 11:15:00,1079.2,1080.18,1077.58,1078.56,969.0
2022-05-20 11:30:00,1078.56,1089.37,1068.68,1079.48,1497.0
2022-05-20 11:45:00,1079.48,1079.92,1078.26,1078.69,565.0
2022-05-20 12:00:00,1078.69,1082.58,1075.22,1079.1,463.0
2022-05-20 12:15:00,1079.1,1084.74,1071.62,1077.25,718.0
2022-05-20 12:30:00,1077.25,1080.62,1074.0,1077.37,710.0
2022-05-20 12:45:00,1077.37,1077.43,1070.04,1070.09,439.0
2022-05-20 13:00:00,1070.09,1071.71,1065.01,1066.62,488.0
2022-05-20 13:15:00,1066.62,1069.46,1061.07,1063.91,1356.0
2022-05-20 13:30:00,1063.91,1071.56,1062.62,1070.27,471.0
2022-05-20 13:45:00,1070.27,1071.18,1068.09,1069.01,410.0
2022-05-20 14:00:00,1069.01,1073.55,1066.45,1070.99,918.0
2022-05-20 14:15:00,1070.99,1076.22,1062.9,1068.11,561.0
2022-05-20 14:30:00,1068.11,1068.71,1064.95,1065.55,1844.0
2022-05-20 14:45:00,1065.55,1070.89,1062.5,1067.83,1086.0
2022-05-20 15:00:00,1067.83,1074.79,1058.87,1065.82,533.0
2022-05-20 15:15:00,1065.82,1067.64,1063.91,1065.73,591.0
2022-05-20 15:30:00,1065.73,1071.09,1063.2,1068.54,736.0
2022-05-20 15:45:00,1068.54,1073.92,1058.82,1064.17,933.0
2022-05-20 16:00:00,1064.17,1069.31,1053.99,1059.11,1256.0
2022-05-20 16:15:00,1059.11,1060.27,1055.95,1057.1,615.0
2022-05-20 16:30:00,1057.1,1058.96,1045.33,1047.16,690.0
2022-05-20 16:45:00,1047.16,1047.25,1039.07,1039.16,622.0
2022-05-20 17:00:00,1039.16,1041.08,1033.51,1035.42,785.0
2022-05-20 17:15:00,1035.42,1062.56,1031.97,1059.02,503.0
2022-05-20 17:30:00,1059.02,1063.63,1056.32,1060.92,866.0
2022-05-20 17:45:00,1060.92,1062.57,1058.24,1059.88,576.0
2022-05-20 18:00:00,1059.88,1061.92,1048.56,1050.58,1017.0
2022-05-20 18:15:00,1050.58,1050.83,1050.13,1050.38,878.0
2022-05-20 18:30:00,1050.38,1057.88,1047.78,1055.26,516.0
2022-05-20 18:45:00,1055.26,1057.96,1046.97,1049.65,1255.0
2022-05-20 19:00:00,1049.65,1052.82,1049.01,1052.18,899.0
2022-05-20 19:15:00,1052.18,1058.59,1044.28,1050.68,449.0
2022-05-20 19:30:00,1050.68,1056.59,1049.72,1055.63,788.0
2022-05-20 19:45:00,1055.63,1057.48,1052.6,1054.45,615.0
2022-05-20 20:00:00,1054.45,1059.12,1053.61,1058.28,895.0
2022-05-20 20:15:00,1058.28,1059.01,1054.66,1055.39,616.0
2022-05-20 20:30:00,1055.39,1057.3,1045.64,1047.53,828.0
2022-05-20 20:45:00,1047.53,1048.28,1044.24,1044.98,606.0
2022-05-20 21:00:00,1044.98,1046.67,1034.21,1035.89,867.0
2022-05-20 21:15:00,1035.89,1044.52,1032.23,1040.84,1162.0
2022-05-20 21:30:00,1040.84,1046.93,1040.47,1046.55,2223.0
2022-05-20 21:45:00,1046.55,1046.58,1042.42,1042.45,1199.0
2022-05-20 22:00:00,1042.45,1044.31,1038.2,1040.06,542.0
2022-05-20 22:15:00,1040.06,1047.01,1038.92,1045.86,755.0
2022-05-20 22:30:00,1045.86,1048.07,1038.08,1040.28,786.0
2022-05-20 22:45:00,1040.28,1043.82,1035.98,1039.52,1018.0
2022-05-20 23:00:00,1039.52,1044.75,1035.28,1040.5,595.0
2022-05-20 23:15:00,1040.5,1042.3,1038.52,1040.32,1386.0
2022-05-20 23:30:00,1040.32,1045.62,1037.26,1042.55,1268.0
2022-05-20 23:45:00,1042.55,1044.71,1037.45,1039.61,1483.0
2022-05-23 00:00:00,1039.61,1048.21,1037.53,1046.12,499.0
2022-05-23 00:15:00,1046.12,1046.15,1045.05,1045.08,464.0
2022-05-23 00:30:00,1045.08,1051.6,1041.78,1048.3,603.0
2022-05-23 00:45:00,1048.3,1048.59,1046.81,1047.1,2063.0
2022-05-23 01:00:00,1047.1,1050.87,1035.19,1038.93,971.0
2022-05-23 01:15:00,1038.93,1044.11,1032.89,1038.07,485.0
2022-05-23 01:30:00,1038.07,1041.56,1034.88,1038.37,714.0
2022-05-23 01:45:00,1038.37,1041.42,1032.61,1035.66,424.0
2022-05-23 02:00:00,1035.66,1038.45,1027.95,1030.73,497.0
2022-05-23 02:15:00,1030.73,1039.34,1030.52,1039.13,412.0
2022-05-23 02:30:00,1039.13,1042.54,1033.26,1036.65,708.0
2022-05-23 02:45:00,1036.65,1053.42,1033.08,1049.8,683.0
2022-05-23 03:00:00,1049.8,1052.53,1047.09,1049.83,507.0
2022-05-23 03:15:00,1049.83,1054.25,1038.89,1043.29,423.0
2022-05-23 03:30:00,1043.29,1043.89,1039.06,1039.66,2619.0
2022-05-23 03:45:00,1039.66,1051.72,1039.64,1051.7,2362.0
2022-05-23 04:00:00,1051.7,1052.95,1045.85,1047.1,1741.0
2022-05-23 04:15:00,1047.1,1050.11,1038.94,1041.94,1415.0
2022-05-23 04:30:00,1041.94,1045.47,1039.39,1042.92,1237.0
2022-05-23 04:45:00,1042.92,1051.83,1040.68,1049.58,929.0
2022-05-23 05:00:00,1049.58,1056.66,1048.97,1056.04,979.0
2022-05-23 05:15:00,1056.04,1059.71,1053.68,1057.35,821.0
2022-05-23 05:30:00,1057.35,1061.35,1049.74,1053.72,1449.0
2022-05-23 05:45:00,1053.72,1067.39,1050.88,1064.52,1187.0
2022-05-23 06:00:00,1064.52,1069.09,1059.6,1064.17,5400.0
2022-05-23 06:15:00,1064.17,1065.71,1063.6,1065.13,833.0
2022-05-23 06:30:00,1065.13,1073.25,1064.63,1072.74,1159.0
2022-05-23 06:45:00,1072.74,1083.92,1071.99,1083.16,907.0
2022-05-23 07:00:00,1083.16,1085.85,1079.45,1082.14,1964.0
2022-05-23 07:15:00,1082.14,1085.19,1069.22,1072.25,900.0
2022-05-23 07:30:00,1072.25,1074.44,1057.94,1060.11,3172.0
2022-05-23 07:45:00,1060.11,1064.42,1058.44,1062.75,1169.0
2022-05-23 08:00:00,1062.75,1063.6,1062.48,1063.32,812.0
2022-05-23 08:15:00,1063.32,1069.07,1063.24,1068.99,822.0
2022-05-23 08:30:00,1068.99,1073.98,1060.15,1065.12,1214.0
2022-05-23 08:45:00,1065.12,1075.41,1062.02,1072.29,2169.0
2022-05-23 09:00:00,1072.29,1076.34,1070.64,1074.68,2114.0
2022-05-23 09:15:00,1074.68,1080.79,1062.75,1068.82,2426.0
2022-05-23 09:30:00,1068.82,1087.04,1064.41,1082.57,3545.0
2022-05-23 09:45:00,1082.57,1082.71,1068.31,1068.45,3746.0
2022-05-23 10:00:00,1068.45,1080.13,1067.87,1079.55,4769.0
2022-05-23 10:15:00,1079.55,1098.11,1076.54,1095.06,1338.0
2022-05-23 10:30:00,1095.06,1098.59,1089.2,1092.73,1322.0
2022-05-23 10:45:00,1092.73,1095.75,1092.72,1095.75,787.0
2022-05-23 11:00:00,1095.75,1102.16,1088.69,1095.1,897.0
2022-05-23 11:15:00,1095.1,1095.56,1083.08,1083.52,1521.0
2022-05-23 11:30:00,1083.52,1093.98,1082.9,1093.35,4510.0
2022-05-23 11:45:00,1093.35,1116.29,1088.4,1111.26,1106.0
2022-05-23 12:00:00,1111.26,1112.14,1110.81,1111.69,1181.0
2022-05-23 12:15:00,1111.69,1127.55,1105.63,1121.44,1137.0
2022-05-23 12:30:00,1121.44,1124.33,1118.79,1121.68,4286.0
2022-05-23 12:45:00,1121.68,1123.71,1117.13,1119.15,1814.0
2022-05-23 13:00:00,1119.15,1139.73,1114.15,1134.66,1185.0
2022-05-23 13:15:00,1134.66,1136.32,1128.41,1130.06,1283.0
2022-05-23 13:30:00,1130.06,1134.31,1126.19,1130.45,953.0
2022-05-23 13:45:00,1130.45,1142.01,1130.35,1141.91,913.0
2022-05-23 14:00:00,1141.91,1143.97,1135.62,1137.67,858.0
2022-05-23 14:15:00,1137.67,1145.85,1136.82,1144.98,2176.0
2022-05-23 14:30:00,1144.98,1146.52,1143.18,1144.71,772.0
2022-05-23 14:45:00,1144.71,1147.64,1119.87,1122.74,1203.0
2022-05-23 15:00:00,1122.74,1137.55,1117.24,1132.0,1647.0
2022-05-23 15:15:00,1132.0,1134.76,1109.17,1111.89,1188.0
2022-05-23 15:30:00,1111.89,1116.16,1109.81,1114.09,2263.0
2022-05-23 15:45:00,1114.09,1116.13,1097.41,1099.43,1308.0
2022-05-23 16:00:00,1099.43,1106.09,1098.51,1105.17,1715.0
2022-05-23 16:15:00,1105.17,1108.04,1097.92,1100.78,1133.0
2022-05-23 16:30:00,1100.78,1102.16,1098.38,1099.75,1085.0
2022-05-23 16:45:00,1099.75,1101.72,1089.37,1091.33,1148.0
2022-05-23 17:00:00,1091.33,1105.37,1088.95,1102.96,1432.0
2022-05-23 17:15:00,1102.96,1109.41,1092.78,1099.21,1370.0
2022-05-23 17:30:00,1099.21,1107.23,1095.93,1103.94,2016.0
2022-05-23 17:45:00,1103.94,1106.47,1088.54,1091.04,1134.0
2022-05-23 18:00:00,1091.04,1093.05,1071.15,1073.12,1846.0
2022-05-23 18:15:00,1073.12,1077.42,1054.94,1059.18,824.0
2022-05-23 18:30:00,1059.18,1062.23,1056.85,1059.9,926.0
2022-05-23 18:45:00,1059.9,1073.18,1056.23,1069.48,2151.0
2022-05-23 19:00:00,1069.48,1076.21,1066.67,1073.38,1317.0
2022-05-23 19:15:00,1073.38,1077.44,1060.28,1064.3,2632.0
2022-05-23 19:30:00,1064.3,1065.76,1052.76,1054.2,787.0
2022-05-23 19:45:00,1054.2,1063.15,1050.89,1059.81,2591.0
2022-05-23 20:00:00,1059.81,1071.64,1058.39,1070.21,1004.0
2022-05-23 20:15:00,1070.21,1079.24,1065.17,1074.19,1589.0
2022-05-23 20:30:00,1074.19,1076.14,1046.44,1048.34,1018.0
2022-05-23 20:45:00,1048.34,1050.71,1039.83,1042.19,2679.0
2022-05-23 21:00:00,1042.19,1063.32,1037.44,1058.5,788.0
2022-05-23 21:15:00,1058.5,1060.57,1048.31,1050.36,850.0
2022-05-23 21:30:00,1050.36,1059.91,1049.83,1059.37,1465.0
2022-05-23 21:45:00,1059.37,1063.51,1049.21,1053.33,1226.0
2022-05-23 22:00:00,1053.33,1057.52,1049.97,1054.16,1555.0
2022-05-23 22:15:00,1054.16,1056.44,1036.14,1038.39,1796.0
2022-05-23 22:30:00,1038.39,1044.9,1037.1,1043.6,1164.0
2022-05-23 22:45:00,1043.6,1046.76,1031.12,1034.25,1004.0
2022-05-23 23:00:00,1034.25,1041.09,1029.85,1036.68,1304.0
2022-05-23 23:15:00,1036.68,1045.89,1035.31,1044.5,811.0
2022-05-23 23:30:00,1044.5,1048.02,1025.63,1029.1,2182.0
2022-05-23 23:45:00,1029.1,1029.13,1028.8,1028.83,878.0
2022-05-24 00:00:00,1028.83,1035.76,1024.66,1031.59,2680.0
2022-05-24 00:15:00,1031.59,1032.75,1030.07,1031.23,1009.0
2022-05-24 00:30:00,1031.23,1036.18,1029.63,1034.57,991.0
2022-05-24 00:45:00,1034.57,1038.57,1021.51,1025.47,793.0
2022-05-24 01:00:00,1025.47,1035.53,1024.78,1034.84,830.0
2022-05-24 01:15:00,1034.84,1036.05,1022.72,1023.92,3669.0
2022-05-24 01:30:00,1023.92,1036.44,1017.82,1030.3,6729.0
2022-05-24 01:45:00,1030.3,1033.13,1029.88,1032.7,1541.0
2022-05-24 02:00:00,1032.7,1039.16,1028.87,1035.32,1844.0
2022-05-24 02:15:00,1035.32,1040.94,1033.93,1039.54,792.0
2022-05-24 02:30:00,1039.54,1046.04,1036.25,1042.75,1941.0
2022-05-24 02:45:00,1042.75,1048.7,1026.92,1032.82,838.0
2022-05-24 03:00:00,1032.82,1035.57,1028.9,1031.64,4022.0
2022-05-24 03:15:00,1031.64,1032.98,1027.14,1028.47,978.0
2022-05-24 03:30:00,1028.47,1029.79,1026.0,1027.32,2456.0
2022-05-24 03:45:00,1027.32,1028.87,1023.9,1025.45,1874.0
2022-05-24 04:00:00,1025.45,1034.21,1023.88,1032.63,1642.0
2022-05-24 04:15:00,1032.63,1033.31,1030.11,1030.79,919.0
2022-05-24 04:30:00,1030.79,1035.6,1024.02,1028.82,797.0
2022-05-24 04:45:00,1028.82,1046.73,1024.98,1042.84,781.0
2022-05-24 05:00:00,1042.84,1043.58,1040.1,1040.84,3057.0
2022-05-24 05:15:00,1040.84,1053.48,1040.66,1053.29,2653.0
2022-05-24 05:30:00,1053.29,1055.25,1048.31,1050.26,804.0
2022-05-24 05:45:00,1050.26,1051.36,1046.39,1047.49,3297.0
2022-05-24 06:00:00,1047.49,1048.33,1038.6,1039.43,3646.0
2022-05-24 06:15:00,1039.43,1051.18,1038.2,1049.94,1169.0
2022-05-24 06:30:00,1049.94,1057.79,1047.16,1055.01,1635.0
2022-05-24 06:45:00,1055.01,1058.47,1048.59,1052.05,3611.0
2022-05-24 07:00:00,1052.05,1059.31,1051.65,1058.91,3887.0
2022-05-24 07:15:00,1058.91,1067.05,1058.25,1066.39,3738.0
2022-05-24 07:30:00,1066.39,1068.62,1062.86,1065.09,2705.0
2022-05-24 07:45:00,1065.09,1077.66,1065.07,1077.63,1529.0
2022-05-24 08:00:00,1077.63,1080.37,1060.62,1063.32,3479.0
2022-05-24 08:15:00,1063.32,1084.56,1063.12,1084.36,3446.0
2022-05-24 08:30:00,1084.36,1091.12,1084.27,1091.03,3093.0
2022-05-24 08:45:00,1091.03,1092.2,1090.8,1091.97,850.0
2022-05-24 09:00:00,1091.97,1102.25,1087.25,1097.5,1115.0
2022-05-24 09:15:00,1097.5,1100.73,1095.6,1098.84,984.0
2022-05-24 09:30:00,1098.84,1116.32,1097.98,1115.45,778.0
2022-05-24 09:45:00,1115.45,1132.11,1109.26,1125.86,1691.0
2022-05-24 10:00:00,1125.86,1133.77,1123.04,1130.94,2119.0
2022-05-24 10:15:00,1130.94,1137.36,1129.2,1135.61,1370.0
2022-05-24 10:30:00,1135.61,1136.82,1133.24,1134.45,1194.0
2022-05-24 10:45:00,1134.45,1142.4,1130.95,1138.89,1617.0
2022-05-24 11:00:00,1138.89,1156.55,1135.42,1153.04,2060.0
2022-05-24 11:15:00,1153.04,1167.33,1146.2,1160.45,1070.0
2022-05-24 11:30:00,1160.45,1174.73,1159.69,1173.95,1865.0
2022-05-24 11:45:00,1173.95,1177.47,1165.61,1169.12,1594.0
2022-05-24 12:00:00,1169.12,1169.99,1161.25,1162.12,1612.0
2022-05-24 12:15:00,1162.12,1166.23,1161.65,1165.75,1604.0
2022-05-24 12:30:00,1165.75,1167.37,1157.91,1159.52,1759.0
2022-05-24 12:45:00,1159.52,1169.77,1114.25,1124.19,3819.0
2022-05-24 13:00:00,1124.19,1124.24,1081.18,1081.23,3962.0
2022-05-24 13:15:00,1081.23,1086.79,1071.5,1077.04,2284.0
2022-05-24 13:30:00,1077.04,1079.85,1076.32,1079.13,941.0
2022-05-24 13:45:00,1079.13,1084.89,1075.0,1080.76,844.0
2022-05-24 14:00:00,1080.76,1082.73,1074.81,1076.78,2229.0
2022-05-24 14:15:00,1076.78,1086.42,1073.84,1083.46,993.0
2022-05-24 14:30:00,1083.46,1096.02,1083.09,1095.64,1798.0
2022-05-24 14:45:00,1095.64,1100.63,1091.36,1096.35,1934.0
2022-05-24 15:00:00,1096.35,1116.15,1095.45,1115.24,2794.0
2022-05-24 15:15:00,1115.24,1123.67,1113.78,1122.21,1118.0
2022-05-24 15:30:00,1122.21,1123.6,1106.01,1107.39,1579.0
2022-05-24 15:45:00,1107.39,1107.85,1094.03,1094.49,1413.0
2022-05-24 16:00:00,1094.49,1095.62,1088.93,1090.07,1788.0
2022-05-24 16:15:00,1090.07,1097.44,1075.52,1082.84,1424.0
2022-05-24 16:30:00,1082.84,1095.66,1077.83,1090.61,1566.0
2022-05-24 16:45:00,1090.61,1094.3,1090.22,1093.91,1065.0
2022-05-24 17:00:00,1093.91,1094.95,1083.23,1084.26,1486.0
2022-05-24 17:15:00,1084.26,1097.85,1082.71,1096.29,960.0
2022-05-24 17:30:00,1096.29,1115.18,1089.75,1108.57,2122.0
2022-05-24 17:45:00,1108.57,1109.71,1098.83,1099.97,1121.0
2022-05-24 18:00:00,1099.97,1108.15,1096.41,1104.57,1395.0
2022-05-24 18:15:00,1104.57,1108.2,1101.88,1105.5,928.0
2022-05-24 18:30:00,1105.5,1107.2,1100.53,1102.22,1015.0
2022-05-24 18:45:00,1102.22,1108.55,1096.97,1103.3,1623.0
2022-05-24 19:00:00,1103.3,1106.76,1096.39,1099.84,1178.0
2022-05-24 19:15:00,1099.84,1109.91,1095.45,1105.5,2442.0
2022-05-24 19:30:00,1105.5,1113.25,1104.92,1112.67,1637.0
2022-05-24 19:45:00,1112.67,1114.28,1106.81,1108.41,2189.0
2022-05-24 20:00:00,1108.41,1111.91,1103.77,1107.26,1512.0
2022-05-24 20:15:00,1107.26,1109.52,1104.42,1106.67,1845.0
2022-05-24 20:30:00,1106.67,1126.73,1101.62,1121.62,855.0
2022-05-24 20:45:00,1121.62,1125.09,1112.43,1115.89,1814.0
2022-05-24 21:00:00,1115.89,1132.13,1109.34,1125.52,1059.0
2022-05-24 21:15:00,1125.52,1138.23,1123.98,1136.67,1541.0
2022-05-24 21:30:00,1136.67,1160.22,1133.48,1156.96,1505.0
2022-05-24 21:45:00,1156.96,1159.42,1149.42,1151.87,1197.0
2022-05-24 22:00:00,1151.87,1152.86,1149.88,1150.87,1193.0
2022-05-24 22:15:00,1150.87,1162.35,1147.66,1159.11,1065.0
2022-05-24 22:30:00,1159.11,1168.93,1156.26,1166.05,1076.0
2022-05-24 22:45:00,1166.05,1174.16,1159.84,1167.94,1253.0
2022-05-24 23:00:00,1167.94,1180.66,1161.62,1174.31,1393.0
2022-05-24 23:15:00,1174.31,1174.54,1164.79,1165.02,654.0
2022-05-24 23:30:00,1165.02,1169.36,1141.51,1145.78,845.0
2022-05-24 23:45:00,1145.78,1160.16,1143.66,1158.02,456.0
2022-05-25 00:00:00,1158.02,1161.21,1153.82,1157.0,942.0
2022-05-25 00:15:00,1157.0,1159.64,1152.24,1154.87,544.0
2022-05-25 00:30:00,1154.87,1156.56,1154.02,1155.71,1063.0
2022-05-25 00:45:00,1155.71,1162.66,1152.89,1159.83,411.0
2022-05-25 01:00:00,1159.83,1165.63,1153.09,1158.89,1033.0
2022-05-25 01:15:00,1158.89,1162.17,1155.42,1158.7,1591.0
2022-05-25 01:30:00,1158.7,1165.55,1153.54,1160.38,410.0
2022-05-25 01:45:00,1160.38,1162.98,1156.41,1159.01,1145.0
2022-05-25 02:00:00,1159.01,1162.63,1149.05,1152.66,764.0
2022-05-25 02:15:00,1152.66,1158.47,1150.8,1156.6,1199.0
2022-05-25 02:30:00,1156.6,1175.6,1156.54,1175.54,1531.0
2022-05-25 02:45:00,1175.54,1198.78,1174.6,1197.82,2712.0
2022-05-25 03:00:00,1197.82,1210.16,1196.76,1209.08,1287.0
2022-05-25 03:15:00,1209.08,1214.91,1204.14,1209.97,971.0
2022-05-25 03:30:00,1209.97,1213.19,1203.57,1206.78,771.0
2022-05-25 03:45:00,1206.78,1207.51,1196.96,1197.68,1086.0
2022-05-25 04:00:00,1197.68,1199.33,1186.83,1188.46,1015.0
2022-05-25 04:15:00,1188.46,1193.6,1183.99,1189.14,1243.0
2022-05-25 04:30:00,1189.14,1193.51,1185.44,1189.81,1343.0
2022-05-25 04:45:00,1189.81,1207.89,1185.24,1203.26,1612.0
2022-05-25 05:00:00,1203.26,1206.15,1202.92,1205.81,1854.0
2022-05-25 05:15:00,1205.81,1209.09,1189.0,1192.25,1822.0
2022-05-25 05:30:00,1192.25,1195.71,1190.5,1193.95,786.0
2022-05-25 05:45:00,1193.95,1196.66,1169.0,1171.66,2847.0
2022-05-25 06:00:00,1171.66,1171.75,1168.78,1168.87,1908.0
2022-05-25 06:15:00,1168.87,1179.56,1166.32,1176.99,1171.0
2022-05-25 06:30:00,1176.99,1178.03,1176.57,1177.6,1618.0
2022-05-25 06:45:00,1177.6,1191.28,1177.6,1191.28,850.0
2022-05-25 07:00:00,1191.28,1193.01,1182.5,1184.22,1525.0
2022-05-25 07:15:00,1184.22,1197.03,1175.76,1188.54,981.0
2022-05-25 07:30:00,1188.54,1194.26,1187.07,1192.78,1963.0
2022-05-25 07:45:00,1192.78,1199.42,1188.42,1195.05,864.0
2022-05-25 08:00:00,1195.05,1196.44,1194.68,1196.08,1656.0
2022-05-25 08:15:00,1196.08,1200.64,1189.83,1194.39,1932.0
2022-05-25 08:30:00,1194.39,1198.03,1188.95,1192.59,834.0
2022-05-25 08:45:00,1192.59,1206.87,1190.48,1204.74,1952.0
2022-05-25 09:00:00,1204.74,1211.59,1201.92,1208.75,753.0
2022-05-25 09:15:00,1208.75,1221.48,1203.9,1216.59,2801.0
2022-05-25 09:30:00,1216.59,1219.19,1206.56,1209.15,1453.0
2022-05-25 09:45:00,1209.15,1210.48,1196.97,1198.29,1501.0
2022-05-25 10:00:00,1198.29,1208.82,1185.76,1196.27,1049.0
